90
 
Li  -1.43969600000000      -0.111357000000000      -0.635933000000000     
 Li  0.410762000000000      -0.557991000000000      -0.249570000000000     
 Li  5.322300000000000E-002  0.465718000000000      -1.681800000000000E-002
 Li -0.781013000000000      -0.930387000000000      -0.365768000000000     
 Li  0.230709000000000      -3.873500000000000E-002 -5.100800000000000E-002
 Li  0.586381000000000      -0.441652000000000       2.267100000000000E-002
 Li -0.154737000000000      -0.236243000000000      -0.304550000000000     
 Li  0.534184000000000      -0.130435000000000      -0.277833000000000     
 Li  0.758961000000000       5.588900000000000E-002  0.130361000000000     
 Li -0.304563000000000      -0.454903000000000       0.436084000000000     
 Li -0.227860000000000       0.320140000000000      -3.050100000000000E-002
 Li  0.306260000000000      -0.536088000000000      -0.292064000000000     
 Li  0.305120000000000       9.944699999999999E-002 -8.660200000000000E-002
 Li  8.191000000000000E-003 -0.237551000000000      -0.383180000000000     
 Li  0.358864000000000        1.05298300000000       0.168843000000000     
 Li -0.195316000000000       0.171304000000000      -0.516938000000000     
 Li  0.107705000000000      -0.120922000000000      -0.366744000000000     
 Li -6.311000000000000E-003  0.252939000000000      -0.196072000000000     
 Li  0.190352000000000      -0.339085000000000      -0.313734000000000     
 Li  0.257342000000000      -0.102303000000000       0.490469000000000     
 Li -0.119791000000000      -0.400837000000000       0.186706000000000     
 Li -0.831032000000000      -8.165900000000000E-002  4.605700000000000E-002
 Li -0.252736000000000      -4.850000000000000E-004  0.691726000000000     
 Li  0.866040000000000       2.618700000000000E-002  0.455149000000000     
 Li  0.378052000000000      -0.110594000000000       0.125108000000000     
 Li  0.599059000000000       7.400000000000000E-005  0.531172000000000     
 Li  0.261864000000000       0.578107000000000      -7.222400000000000E-002
 Li -0.148191000000000       0.403379000000000      -0.493229000000000     
 Li  0.301747000000000       0.249523000000000       0.162136000000000     
 Li  0.868285000000000      -0.412015000000000       0.362902000000000     
 Li -0.347152000000000      -0.854043000000000       7.525400000000000E-002
 Li  0.250420000000000      -0.581686000000000      -0.333845000000000     
 Li  0.391332000000000      -0.160312000000000       0.130846000000000     
 Li   1.48566500000000      -8.977499999999999E-002 -0.669491000000000     
 Li -0.588813000000000       0.150750000000000       0.407251000000000     
 Li -0.598436000000000       0.385978000000000      -6.334700000000000E-002
 Li -0.945285000000000      -8.980900000000000E-002  0.106708000000000     
 Li -0.610188000000000       0.286880000000000       3.887600000000000E-002
 Li  0.201250000000000       0.186576000000000      -0.523529000000000     
 Li -8.232399999999999E-002 -9.692199999999999E-002  0.457136000000000     
 Li  0.391652000000000      -0.468136000000000      -0.277680000000000     
 Li -0.427406000000000       0.174063000000000      -0.852405000000000     
 Li  0.373949000000000       0.448367000000000      -9.741500000000000E-002
 Li  0.291362000000000      -0.345466000000000       0.310912000000000     
 Li  0.129452000000000      -0.167568000000000       0.230646000000000     
 Li -0.400552000000000       0.521862000000000      -0.183321000000000     
 Li -0.168795000000000      -0.332841000000000       0.649358000000000     
 Li  0.145497000000000      -0.603655000000000      -0.702628000000000     
 Li -0.494217000000000       9.724999999999999E-003  0.260222000000000     
 Li  0.213904000000000      -3.902200000000000E-002 -0.294399000000000     
 Li  0.181963000000000      -0.272233000000000      -0.621223000000000     
 Li  0.392492000000000       0.150583000000000      -0.234661000000000     
 Li  8.957000000000000E-003  0.915210000000000       0.514218000000000     
 Li -0.397049000000000      -3.414100000000000E-002  0.641029000000000     
 Li -3.564200000000000E-002  0.170319000000000      -0.509521000000000     
 Li -0.409122000000000       0.267809000000000       0.280806000000000     
 Li  0.516592000000000       0.378915000000000      -0.381629000000000     
 Li  0.321111000000000        1.21558900000000       0.137386000000000     
 Li  6.600900000000000E-002 -0.748767000000000      -0.528340000000000     
 Li -8.287400000000000E-002 -0.366682000000000       0.394955000000000     
 Li -0.150462000000000       0.566750000000000       0.172861000000000     
 Li -0.818877000000000      -0.396960000000000       0.290368000000000     
 Li -0.662243000000000       0.626153000000000      -0.332897000000000     
 Li -6.240600000000000E-002 -0.202493000000000      -1.808100000000000E-002
 Li  0.392596000000000       3.118600000000000E-002 -0.583688000000000     
 Li -0.532039000000000       0.283545000000000       0.529500000000000     
 Li -0.432495000000000       0.468233000000000      -5.626700000000000E-002
 Li -0.129545000000000      -0.326922000000000      -0.142811000000000     
 Li -0.144263000000000      -0.293061000000000      -2.874000000000000E-002
 Li  0.552363000000000       0.560715000000000       0.499214000000000     
 Li -0.217360000000000       0.560025000000000       0.477913000000000     
 Li  0.174592000000000       2.298000000000000E-002  0.290632000000000     
 Li -0.136784000000000      -0.397311000000000       0.333233000000000     
 Li -0.707649000000000       0.274829000000000       0.315911000000000     
 Li  1.041500000000000E-002  0.279779000000000       0.490439000000000     
 Li -0.272982000000000      -0.448364000000000      -1.983800000000000E-002
 Li -0.140113000000000       0.155092000000000       0.786832000000000     
 Li -0.682015000000000      -0.161249000000000      -0.118568000000000     
 Li   1.20277000000000      -0.504408000000000       -1.12944500000000     
 Li  5.762300000000000E-002 -6.907500000000000E-002 -0.385296000000000     
 Li -0.362736000000000       8.606100000000000E-002  -1.16345100000000     
 Li  6.314400000000001E-002  7.859500000000000E-002  0.806198000000000     
 Li -1.992800000000000E-002   1.06545100000000      -0.500992000000000     
 Li  5.823000000000000E-003 -0.194369000000000       3.919900000000000E-002
 Li -0.239425000000000       7.077600000000001E-002  0.540434000000000     
 Li  9.026700000000000E-002 -7.178200000000000E-002  5.021300000000000E-002
 Li  0.614161000000000      -0.521830000000000       0.596313000000000     
 Li -0.453837000000000       0.511285000000000       0.435036000000000     
 Li  0.803838000000000       0.142325000000000       0.155162000000000     
 Li -0.495474000000000      -0.657820000000000       0.170751000000000     
